Date,Open,High,Low,Close,Adj. Close,Change,Volume
9-Feb-24,498.84,501.65,498.49,501.2,494.86,0.58%,"63,979,375"
8-Feb-24,498.1,498.71,497.26,498.32,492.01,0.04%,"52,343,636"
7-Feb-24,496.29,498.53,495.36,498.1,491.8,0.83%,"70,556,506"
6-Feb-24,493.52,494.32,492.05,493.98,487.73,0.29%,"55,918,602"
5-Feb-24,493.7,494.38,490.23,492.55,486.32,-0.36%,"75,757,102"
2-Feb-24,489.65,496.05,489.3,494.35,488.09,1.05%,"99,228,192"
1-Feb-24,484.63,489.23,483.8,489.2,483.01,1.31%,"91,891,637"
31-Jan-24,488.62,489.08,482.86,482.88,476.77,-1.63%,"126,011,062"
30-Jan-24,490.56,491.62,490.11,490.89,484.68,-0.08%,"58,618,386"
29-Jan-24,487.73,491.42,487.17,491.27,485.05,0.79%,"61,322,751"
26-Jan-24,487.59,489.12,486.54,487.41,481.24,-0.13%,"76,641,609"
25-Jan-24,487.58,488.31,485.39,488.03,481.85,0.54%,"72,524,989"
24-Jan-24,487.81,488.77,484.88,485.39,479.25,0.11%,"80,222,006"
23-Jan-24,484.01,485.11,482.89,484.86,478.72,0.29%,"49,945,297"
22-Jan-24,484.01,485.22,482.78,483.45,477.33,0.21%,"75,844,931"
19-Jan-24,477.65,482.72,476.54,482.43,476.33,1.25%,"110,834,483"
18-Jan-24,474.01,477.06,472.42,476.49,470.46,0.89%,"91,856,248"
17-Jan-24,471.82,472.79,469.87,472.29,466.31,-0.56%,"68,843,871"
16-Jan-24,475.26,476.61,473.06,474.93,468.92,-0.37%,"85,014,870"
12-Jan-24,477.84,478.6,475.23,476.68,470.65,0.07%,"58,026,420"
11-Jan-24,477.59,478.12,472.26,476.35,470.32,-0.04%,"77,940,723"
10-Jan-24,474.16,477.45,473.87,476.56,470.53,0.57%,"67,310,640"
9-Jan-24,471.87,474.93,471.35,473.88,467.88,-0.15%,"65,931,439"
8-Jan-24,468.43,474.75,468.3,474.6,468.59,1.43%,"74,879,074"
5-Jan-24,467.49,470.44,466.43,467.92,462,0.14%,"85,553,758"
4-Jan-24,468.3,470.96,467.05,467.28,461.37,-0.32%,"84,232,169"
3-Jan-24,470.43,471.19,468.17,468.79,462.86,-0.82%,"103,585,866"
